Node Number	Shear Elastic Strain (mm/mm)
1275	-1.4836e-004
1276	-1.7827e-004
1277	-2.1255e-004
1278	-2.5156e-004
1279	-2.9557e-004
1280	-3.4483e-004
1281	-3.9954e-004
1282	-4.5993e-004
1283	-5.2632e-004
1284	-5.991e-004
1285	-6.7808e-004
1286	-9.4244e-005
1287	-1.0888e-004
1288	-1.249e-004
1289	-1.4308e-004
1290	-1.6405e-004
1291	-1.8885e-004
1292	-2.1881e-004
1293	-2.5551e-004
1294	-3.0073e-004
1295	-3.564e-004
1296	-4.2445e-004
1297	-5.0674e-004
1298	-6.0488e-004
1299	-7.2009e-004
1300	-8.5299e-004
1301	-1.0034e-003
1302	-1.1702e-003
1303	-1.3512e-003
1304	-1.5415e-003
1305	-2.5403e-004
1306	-2.3533e-004
1307	-2.1481e-004
1308	-1.9336e-004
1309	-1.7155e-004
1310	-1.4983e-004
1311	-1.2852e-004
1312	-1.0792e-004
1313	-8.8256e-005
1314	-6.9703e-005
1315	-5.2391e-005
1316	-3.6401e-005
1317	-2.1768e-005
1318	-8.4901e-006
1319	3.4683e-006
1320	1.417e-005
1321	2.3685e-005
1322	3.2072e-005
1323	3.9346e-005
1324	-1.2805e-004
1325	-1.2668e-004
1326	-1.2467e-004
1327	-1.2121e-004
1328	-1.1588e-004
1329	-1.0861e-004
1330	-9.9555e-005
1331	-8.894e-005
1332	-7.7089e-005
1333	-6.4361e-005
1334	-5.1135e-005
1335	-3.7772e-005
1336	-2.4599e-005
1337	-1.188e-005
1338	1.8964e-007
1339	1.1494e-005
1340	2.2006e-005
1341	3.1762e-005
1342	4.0945e-005
1343	4.2727e-006
1344	5.3079e-006
1345	6.1673e-006
1346	7.6371e-006
1347	7.7221e-006
1348	9.6742e-006
1349	8.8276e-006
1350	1.1475e-005
1351	9.3922e-006
1352	1.3031e-005
1353	9.3525e-006
1354	1.4329e-005
1355	8.6992e-006
1356	1.5348e-005
1357	7.449e-006
1358	1.6083e-005
1359	5.6292e-006
1360	1.6538e-005
1361	3.2711e-006
1362	1.6724e-005
1363	4.0725e-007
1364	1.6655e-005
1365	-2.9295e-006
1366	1.6345e-005
1367	-6.7057e-006
1368	1.5813e-005
1369	-1.0886e-005
1370	1.5074e-005
1371	-1.5434e-005
1372	1.4143e-005
1373	-2.0306e-005
1374	1.3039e-005
1375	-2.5454e-005
1376	1.1776e-005
1377	-3.0821e-005
1378	1.0371e-005
1379	-3.6341e-005
1380	8.8374e-006
1381	-4.194e-005
1382	7.1891e-006
1383	-4.7533e-005
1384	5.4357e-006
1385	-5.3031e-005
1386	3.5819e-006
1387	-5.8345e-005
1388	1.6244e-006
1389	-6.3394e-005
1390	-4.4941e-007
1391	-6.8119e-005
1392	-2.6624e-006
1393	-7.2501e-005
1394	-5.0413e-006
1395	-7.6572e-005
1396	-7.5928e-006
1397	-8.0089e-005
1398	-1.0403e-005
1399	-8.145e-005
1400	-1.4193e-005
1401	7.4504e-006
1402	8.4493e-006
1403	1.1407e-005
1404	1.3375e-005
1405	1.4868e-005
1406	1.7386e-005
1407	1.7974e-005
1408	2.0896e-005
1409	2.0864e-005
1410	2.4176e-005
1411	2.3636e-005
1412	2.7366e-005
1413	2.6348e-005
1414	3.0544e-005
1415	2.9035e-005
1416	3.3741e-005
1417	3.1712e-005
1418	3.6961e-005
1419	3.4383e-005
1420	4.0189e-005
1421	3.7044e-005
1422	4.3398e-005
1423	3.9685e-005
1424	4.6553e-005
1425	4.2289e-005
1426	4.9617e-005
1427	4.4837e-005
1428	5.2546e-005
1429	4.7306e-005
1430	5.5296e-005
1431	4.9668e-005
1432	5.7821e-005
1433	5.1894e-005
1434	6.0076e-005
1435	5.3948e-005
1436	6.2016e-005
1437	5.5792e-005
1438	6.3598e-005
1439	5.7384e-005
1440	6.478e-005
1441	5.8676e-005
1442	6.5521e-005
1443	5.9617e-005
1444	6.5788e-005
1445	6.015e-005
1446	6.5551e-005
1447	6.0213e-005
1448	6.4792e-005
1449	5.9742e-005
1450	6.3505e-005
1451	5.867e-005
1452	6.1702e-005
1453	5.6939e-005
1454	5.9434e-005
1455	5.4404e-005
1456	5.6905e-005
1457	5.0257e-005
1458	5.4421e-005
1459	2.2741e-003
1460	-1.36e-005
1461	3.6856e-006
1462	-7.4495e-005
1463	-1.2896e-004
1464	-1.4864e-004
1465	-1.4086e-004
1466	-1.0759e-004
1467	-4.7498e-005
1468	4.2682e-005
1469	1.6707e-004
1470	3.3292e-004
1471	5.5296e-004
1472	8.3363e-004
1473	1.2891e-003
1474	1.5898e-003
1475	3.2957e-003
1476	8.9374e-006
1477	-5.4393e-005
1478	5.2553e-006
1479	-1.7219e-004
1480	2.9994e-006
1481	-9.2466e-004
1482	-1.9514e-004
1483	1.2282e-004
1484	1.3489e-005
1485	7.9932e-005
1486	1.1534e-005
1487	5.0958e-005
1488	1.0005e-005
1489	9.0199e-004
1490	-1.6982e-006
1491	2.8548e-005
1492	-1.3874e-003
1493	-1.8845e-003
1494	-8.2172e-004
1495	5.0284e-005
1496	6.9091e-005
1497	8.8502e-005
1498	1.0694e-004
1499	1.2288e-004
1500	1.3502e-004
1501	1.4238e-004
1502	1.4451e-004
1503	1.4143e-004
1504	1.3349e-004
1505	1.2121e-004
1506	1.0524e-004
1507	8.6239e-005
1508	6.4926e-005
1509	4.2057e-005
1510	1.8492e-005
1511	-4.7238e-006
1512	-2.6166e-005
1513	-4.3876e-005
1514	-5.8847e-005
1515	-6.658e-005
1516	-6.1516e-005
1517	-5.5126e-005
1518	-4.9057e-005
1519	-4.306e-005
1520	-3.7255e-005
1521	-3.1596e-005
1522	-2.6068e-005
1523	-2.0663e-005
1524	-1.5396e-005
1525	-1.0302e-005
1526	-5.4292e-006
1527	-8.3529e-007
1528	3.4193e-006
1529	7.277e-006
1530	1.0687e-005
1531	1.3605e-005
1532	1.6e-005
1533	1.7849e-005
1534	1.9138e-005
1535	1.9862e-005
1536	2.0023e-005
1537	1.963e-005
1538	1.8688e-005
1539	1.7194e-005
1540	1.5104e-005
1541	1.228e-005
1542	7.96e-006
1543	7.488e-006
1544	1.324e-005
1545	1.3625e-005
1546	1.3375e-005
1547	1.2381e-005
1548	5.7299e-006
1549	3.8907e-006
1550	8.0406e-006
1551	1.2859e-005
1552	1.7139e-005
1553	2.0603e-005
1554	2.3127e-005
1555	2.4655e-005
1556	2.5171e-005
1557	2.4681e-005
1558	2.321e-005
1559	2.0799e-005
1560	1.7502e-005
1561	1.3385e-005
1562	8.5235e-006
1563	2.9959e-006
1564	-3.1201e-006
1565	-9.7564e-006
1566	-1.6862e-005
1567	-2.4413e-005
1568	-3.2413e-005
1569	-4.09e-005
1570	-4.9935e-005
1571	-5.9583e-005
1572	-6.989e-005
1573	-8.0846e-005
1574	-9.2343e-005
1575	-1.042e-004
1576	-1.1609e-004
1577	-1.3832e-004
1578	-2.2296e-004
1579	-2.8666e-004
1580	-3.4744e-004
1581	-4.029e-004
1582	-4.5134e-004
1583	-4.9139e-004
1584	-5.2207e-004
1585	-5.4275e-004
1586	-5.5335e-004
1587	-5.5447e-004
1588	-5.4769e-004
1589	-5.3579e-004
1590	-5.2293e-004
1591	-5.1439e-004
1592	-5.1572e-004
1593	-5.3186e-004
1594	-5.6809e-004
1595	-6.3003e-004
1596	-7.1606e-004
1597	-1.3321e-003
1598	-1.1855e-003
1599	-5.5668e-004
1600	-1.9798e-004
1601	-9.7633e-004
1602	-1.1225e-003
1603	-1.1536e-003
1604	-1.1303e-003
1605	-1.09e-003
1606	-1.0487e-003
1607	-1.008e-003
1608	-9.6414e-004
1609	-9.1055e-004
1610	-8.3957e-004
1611	-7.4395e-004
1612	-6.1973e-004
1613	-4.7101e-004
1614	-3.1397e-004
1615	-1.5727e-004
1616	-1.2752e-004
1617	-9.977e-005
1618	-7.3464e-005
1619	-4.8744e-005
1620	-2.5712e-005
1621	-4.4266e-006
1622	1.5086e-005
1623	3.2817e-005
1624	4.8766e-005
1625	6.2948e-005
1626	7.5393e-005
1627	8.6151e-005
1628	9.5289e-005
1629	1.0289e-004
1630	1.0906e-004
1631	1.1393e-004
1632	1.1769e-004
1633	1.198e-004
1634	1.2302e-004
1635	1.2221e-004
1636	1.2088e-004
1637	1.189e-004
1638	1.1629e-004
1639	1.1323e-004
1640	1.098e-004
1641	1.0607e-004
1642	1.021e-004
1643	9.795e-005
1644	9.3666e-005
1645	8.9289e-005
1646	8.4854e-005
1647	8.0392e-005
1648	7.5929e-005
1649	7.1489e-005
1650	6.7091e-005
1651	6.2752e-005
1652	5.8482e-005
1653	5.429e-005
1654	5.0178e-005
1655	4.6139e-005
1656	4.2159e-005
1657	3.8206e-005
1658	3.4231e-005
1659	3.016e-005
1660	2.5874e-005
1661	2.1247e-005
1662	1.6058e-005
1663	2.2002e-005
1664	1.9466e-005
1665	1.4381e-005
1666	7.5089e-006
1667	3.7004e-007
1668	-5.8504e-006
1669	-1.0433e-005
1670	-1.2897e-005
1671	-1.2895e-005
1672	-1.0223e-005
1673	-4.8686e-006
1674	2.9643e-006
1675	1.2859e-005
1676	2.4224e-005
1677	3.635e-005
1678	4.8464e-005
1679	5.9779e-005
1680	6.9532e-005
1681	7.6954e-005
1682	8.0522e-005
1683	8.1534e-005
1684	8.0774e-005
1685	7.9343e-005
1686	7.769e-005
1687	7.5965e-005
1688	7.4264e-005
1689	7.2637e-005
1690	7.1105e-005
1691	6.9661e-005
1692	6.8277e-005
1693	6.6914e-005
1694	6.5524e-005
1695	6.4059e-005
1696	6.2473e-005
1697	6.0729e-005
1698	5.8799e-005
1699	5.6664e-005
1700	5.4317e-005
1701	5.1758e-005
1702	4.8996e-005
1703	4.6038e-005
1704	4.2892e-005
1705	3.955e-005
1706	3.5975e-005
1707	3.2071e-005
1708	2.7627e-005
1709	2.2335e-005
1710	1.5559e-005
1711	-1.3945e-003
1712	-1.2029e-003
1713	-1.0214e-003
1714	-8.4955e-004
1715	-6.9376e-004
1716	-5.5642e-004
1717	-4.377e-004
1718	-3.3628e-004
1719	-2.5045e-004
1720	-1.7867e-004
1721	-1.1962e-004
1722	-7.2083e-005
1723	-3.4816e-005
1724	-6.472e-006
1725	1.4376e-005
1726	2.9176e-005
1727	3.9315e-005
1728	4.6064e-005
1729	4.9991e-005
1730	5.116e-005
1731	5.2237e-005
1732	5.2228e-005
1733	5.2367e-005
1734	5.2584e-005
1735	5.2876e-005
1736	5.3194e-005
1737	5.3509e-005
1738	5.3792e-005
1739	5.4008e-005
1740	5.4122e-005
1741	5.409e-005
1742	5.3869e-005
1743	5.3415e-005
1744	5.2684e-005
1745	5.1639e-005
1746	5.0244e-005
1747	4.8473e-005
1748	4.6307e-005
1749	4.3735e-005
1750	4.076e-005
1751	3.7399e-005
1752	3.369e-005
1753	2.9699e-005
1754	2.5533e-005
1755	2.1355e-005
1756	1.7385e-005
1757	1.3792e-005
1758	1.0443e-005
1759	-1.0761e-003
1760	-3.7333e-004
1761	-1.3445e-004
1762	-7.1792e-005
1763	-4.0228e-007
1764	9.1914e-005
1765	1.1063e-004
1766	1.1874e-004
1767	1.0461e-004
1768	2.9458e-005
1769	7.7295e-006
1770	-9.471e-004
1771	-1.3654e-003
1772	1.308e-003
1773	1.8248e-003
1774	1.4261e-003
1775	9.1214e-004
1776	6.0892e-004
1777	3.7896e-004
1778	2.1519e-004
1779	8.7694e-005
1780	-1.347e-006
1781	-6.2845e-005
1782	-9.836e-005
1783	-1.124e-004
1784	-1.0732e-004
1785	-8.6981e-005
1786	-5.7066e-005
1787	2.1694e-005
1788	-1.3429e-003
1789	-1.3714e-003
1790	-1.3944e-003
1791	-1.4209e-003
1792	-1.4538e-003
1793	-1.4967e-003
1794	-1.5544e-003
1795	-1.6313e-003
1796	-1.7315e-003
1797	-1.8565e-003
1798	-2.005e-003
1799	-2.1703e-003
1800	-2.3152e-003
1801	-2.2911e-003
1802	-1.2524e-003
1803	-2.4156e-003
1804	-1.7649e-005
1805	2.8068e-003
1806	1.726e-003
1807	1.1642e-003
1808	8.3783e-004
1809	5.2481e-004
1810	3.4181e-004
1811	1.7421e-004
1812	6.2824e-005
1813	-2.3754e-005
1814	-7.8754e-005
1815	-1.1029e-004
1816	-1.1799e-004
1817	-1.0342e-004
1818	-6.5227e-005
1819	5.532e-006
1820	-2.7162e-003
1821	-2.5812e-003
1822	-2.3011e-003
1823	-2.061e-003
1824	-1.8695e-003
1825	-1.7191e-003
1826	-1.6051e-003
1827	-1.5206e-003
1828	-1.4597e-003
1829	-1.4161e-003
1830	-1.3844e-003
1831	-1.3604e-003
1832	-1.3411e-003
1833	-1.3182e-003
1834	-1.5011e-003
1835	4.147e-005
1836	5.5518e-005
1837	6.3287e-005
1838	6.6473e-005
1839	6.6775e-005
1840	6.487e-005
1841	6.0891e-005
1842	5.5078e-005
1843	4.7989e-005
1844	4.0408e-005
1845	3.3176e-005
1846	2.7048e-005
1847	2.26e-005
1848	2.0175e-005
1849	1.9848e-005
1850	2.1412e-005
1851	2.4348e-005
1852	2.778e-005
1853	3.0467e-005
1854	3.0449e-005
1855	2.7924e-005
1856	2.3263e-005
1857	1.9821e-005
1858	1.7467e-005
1859	1.6144e-005
1860	1.5745e-005
1861	1.6141e-005
1862	1.718e-005
1863	1.87e-005
1864	2.0537e-005
1865	2.2539e-005
1866	2.4567e-005
1867	2.6502e-005
1868	2.8245e-005
1869	2.9719e-005
1870	3.0863e-005
1871	3.1638e-005
1872	3.2015e-005
1873	3.1981e-005
1874	3.1534e-005
1875	3.0677e-005
1876	2.9419e-005
1877	2.7766e-005
1878	2.5713e-005
1879	2.3219e-005
1880	2.0163e-005
1881	1.621e-005
1882	1.0783e-005
1883	5.8162e-006
1884	8.8162e-006
1885	1.2853e-005
1886	1.7239e-005
1887	2.1444e-005
1888	2.5205e-005
1889	2.8384e-005
1890	3.0906e-005
1891	3.2738e-005
1892	3.3868e-005
1893	3.4302e-005
1894	3.4058e-005
1895	3.3165e-005
1896	3.1661e-005
1897	2.9595e-005
1898	2.7028e-005
1899	2.4035e-005
1900	2.0705e-005
1901	1.7148e-005
1902	1.3488e-005
1903	9.8642e-006
1904	6.4217e-006
1905	3.298e-006
1906	6.0418e-007
1907	-1.5956e-006
1908	-3.309e-006
1909	-4.5868e-006
1910	-5.4867e-006
1911	-1.6483e-006
1912	-5.1118e-006
1913	-1.1395e-005
1914	-2.2082e-005
1915	-3.8481e-005
1916	-6.1076e-005
1917	-8.9905e-005
1918	-1.2458e-004
1919	-1.6438e-004
1920	-2.0835e-004
1921	-2.5558e-004
1922	-3.0557e-004
1923	-3.5864e-004
1924	-4.1629e-004
1925	-4.8127e-004
1926	-5.5699e-004
1927	-6.4669e-004
1928	-7.5357e-004
1929	-8.8009e-004
1930	-1.0398e-003
1931	-1.3101e-003
1932	-1.2011e-003
1933	-1.3692e-003
1934	-1.3018e-003
1935	-1.4075e-003
1936	-1.3476e-003
1937	-1.44e-003
1938	-1.3654e-003
1939	-1.4711e-003
1940	-1.3669e-003
1941	-1.506e-003
1942	-1.3635e-003
1943	-1.5489e-003
1944	-1.3598e-003
1945	-1.6017e-003
1946	-1.3547e-003
1947	-1.663e-003
1948	-1.3416e-003
1949	-1.726e-003
1950	-1.3091e-003
1951	-1.7761e-003
1952	-1.2409e-003
1953	-1.7854e-003
1954	-1.1164e-003
1955	-1.704e-003
1956	-9.1797e-004
1957	-1.46e-003
1958	-6.4625e-004
1959	-6.3316e-004
1960	8.6682e-005
1961	-7.6134e-004
1962	9.8514e-005
1963	-7.2471e-004
1964	8.4908e-005
1965	-6.7224e-004
1966	2.052e-005
1967	-6.3079e-004
1968	-4.4482e-005
1969	-5.9787e-004
1970	-9.5501e-005
1971	-5.6683e-004
1972	-1.3343e-004
1973	-5.3267e-004
1974	-1.559e-004
1975	-4.9102e-004
1976	-1.6392e-004
1977	-4.3953e-004
1978	-1.5915e-004
1979	-3.7849e-004
1980	-1.453e-004
1981	-3.1142e-004
1982	-1.274e-004
1983	-2.4379e-004
1984	-1.1068e-004
1985	-1.7959e-004
1986	-9.6153e-005
1987	1.1507e-004
1988	1.1088e-004
1989	1.057e-004
1990	9.9474e-005
1991	9.216e-005
1992	8.3693e-005
1993	7.4004e-005
1994	6.3042e-005
1995	5.078e-005
1996	3.723e-005
1997	2.2442e-005
1998	6.5119e-006
1999	-1.042e-005
2000	-2.8167e-005
2001	-4.65e-005
2002	-6.5141e-005
2003	-8.374e-005
2004	-1.0186e-004
2005	-1.1875e-004
2006	1.0001e-004
2007	9.4258e-005
2008	8.7216e-005
2009	7.8796e-005
2010	6.8969e-005
2011	5.7765e-005
2012	4.5316e-005
2013	3.1856e-005
2014	1.7723e-005
2015	3.337e-006
2016	-1.0818e-005
2017	-2.4235e-005
2018	-3.6417e-005
2019	-4.6913e-005
2020	-5.5349e-005
2021	-6.1446e-005
2022	-6.5071e-005
2023	-6.6443e-005
2024	-6.5976e-005
2025	-2.5766e-004
2026	-2.1513e-004
2027	-1.7582e-004
2028	-1.3986e-004
2029	-1.0685e-004
2030	-7.6535e-005
2031	-4.8774e-005
2032	-2.3507e-005
2033	-6.8995e-007
2034	1.9731e-005
2035	3.7822e-005
2036	5.3666e-005
2037	6.7357e-005
2038	7.8995e-005
2039	8.8684e-005
2040	9.6525e-005
2041	1.0261e-004
2042	1.0709e-004
2043	1.1001e-004
2044	-8.1174e-004
2045	-6.6652e-004
2046	-5.3448e-004
2047	-4.1813e-004
2048	-3.1787e-004
2049	-2.3332e-004
2050	-1.6342e-004
2051	-1.0668e-004
2052	-6.1374e-005
2053	-2.5711e-005
2054	2.0747e-006
2055	2.3619e-005
2056	4.0361e-005
2057	5.3503e-005
2058	6.3993e-005
2059	7.2515e-005
2060	7.9508e-005
2061	8.5092e-005
2062	8.9534e-005
2063	1.7234e-005
2064	1.7084e-005
2065	2.4243e-005
2066	2.3413e-005
2067	2.9977e-005
2068	2.8882e-005
2069	3.502e-005
2070	3.3794e-005
2071	3.9662e-005
2072	3.8391e-005
2073	4.4059e-005
2074	4.2822e-005
2075	4.8322e-005
2076	4.7171e-005
2077	5.251e-005
2078	5.1499e-005
2079	5.6651e-005
2080	5.5839e-005
2081	6.0751e-005
2082	6.0213e-005
2083	6.4806e-005
2084	6.4624e-005
2085	6.8803e-005
2086	6.9069e-005
2087	7.2726e-005
2088	7.3535e-005
2089	7.6558e-005
2090	7.8006e-005
2091	8.0279e-005
2092	8.246e-005
2093	8.3871e-005
2094	8.6868e-005
2095	8.7314e-005
2096	9.1202e-005
2097	9.0587e-005
2098	9.5427e-005
2099	9.3665e-005
2100	9.9504e-005
2101	9.652e-005
2102	1.0339e-004
2103	9.912e-005
2104	1.0703e-004
2105	1.0143e-004
2106	1.1039e-004
2107	1.034e-004
2108	1.1339e-004
2109	1.05e-004
2110	1.1598e-004
2111	1.0619e-004
2112	1.181e-004
2113	1.0694e-004
2114	1.1969e-004
2115	1.0727e-004
2116	1.2068e-004
2117	1.0732e-004
2118	1.21e-004
2119	1.072e-004
2120	1.1975e-004
2121	1.5349e-005
2122	1.3563e-005
2123	2.0027e-005
2124	1.7588e-005
2125	2.4246e-005
2126	2.1393e-005
2127	2.8246e-005
2128	2.5233e-005
2129	3.2178e-005
2130	2.9225e-005
2131	3.6137e-005
2132	3.3365e-005
2133	4.0167e-005
2134	3.7591e-005
2135	4.4281e-005
2136	4.1835e-005
2137	4.8473e-005
2138	4.604e-005
2139	5.2726e-005
2140	5.0161e-005
2141	5.7022e-005
2142	5.4161e-005
2143	6.134e-005
2144	5.8013e-005
2145	6.5658e-005
2146	6.1695e-005
2147	6.9956e-005
2148	6.5187e-005
2149	7.4211e-005
2150	6.8474e-005
2151	7.8399e-005
2152	7.1542e-005
2153	8.2496e-005
2154	7.438e-005
2155	8.6474e-005
2156	7.6978e-005
2157	9.0304e-005
2158	7.9327e-005
2159	9.3953e-005
2160	8.1423e-005
2161	9.7386e-005
2162	8.3263e-005
2163	1.0056e-004
2164	8.4846e-005
2165	1.0344e-004
2166	8.6176e-005
2167	1.0596e-004
2168	8.7258e-005
2169	1.0808e-004
2170	8.8096e-005
2171	1.0976e-004
2172	8.8688e-005
2173	1.1094e-004
2174	8.9017e-005
2175	1.1166e-004
2176	8.9077e-005
2177	1.1114e-004
2178	9.0701e-005
2179	-1.6509e-003
2180	-2.3329e-003
2181	-1.2721e-003
2182	-1.4987e-003
2183	-2.3902e-003
2184	-1.2928e-003
2185	-2.6694e-003
2186	-6.1801e-006
2187	-1.8438e-003
2188	-1.2152e-004
2189	-1.3412e-003
2190	-7.4178e-004
2191	-3.2001e-003
2192	-2.0805e-005
2193	-2.5906e-003
2194	4.7488e-006
2195	-2.8546e-003
2196	-7.7201e-005
2197	-1.5949e-003
2198	-2.6693e-003
2199	-2.9861e-003
2200	-1.4293e-003
2201	-2.5828e-003
2202	-3.1416e-003
2203	-1.597e-003
2204	-1.5431e-003
2205	-1.5157e-003
2206	-1.5014e-003
2207	-1.4976e-003
2208	-1.5065e-003
2209	-1.5322e-003
2210	-1.5793e-003
2211	-1.6531e-003
2212	-1.7583e-003
2213	-1.9007e-003
2214	-2.0787e-003
2215	-2.3013e-003
2216	-2.4554e-003
2217	-1.708e-003
2218	-2.4754e-003
2219	-2.2595e-003
2220	-1.98e-003
2221	-1.7585e-003
2222	-1.5814e-003
2223	-1.4512e-003
2224	-1.3601e-003
2225	-1.3021e-003
2226	-1.2703e-003
2227	-1.2588e-003
2228	-1.2629e-003
2229	-1.2805e-003
2230	-1.3179e-003
2231	-1.4019e-003
2232	-1.7439e-003
2233	-3.919e-003
2234	-4.3871e-003
2235	-4.9179e-003
2236	-5.4373e-003
2237	-5.9178e-003
2238	-6.3292e-003
2239	-6.6537e-003
2240	-6.8804e-003
2241	-7.0038e-003
2242	-7.0217e-003
2243	-6.935e-003
2244	-6.7467e-003
2245	-6.4616e-003
2246	-6.0861e-003
2247	-5.6279e-003
2248	-5.0967e-003
2249	-4.5038e-003
2250	-3.8632e-003
2251	-3.1954e-003
2252	-2.4002e-003
2253	-2.0972e-003
2254	-1.9727e-003
2255	-1.8466e-003
2256	-1.7404e-003
2257	-1.646e-003
2258	-1.5647e-003
2259	-1.4948e-003
2260	-1.4346e-003
2261	-1.3819e-003
2262	-1.3336e-003
2263	-1.2889e-003
2264	-1.2372e-003
2265	-1.1964e-003
2266	-1.1181e-003
2267	-1.0931e-003
2268	-1.022e-003
2269	-8.8708e-004
2270	-8.2199e-004
2271	-7.4379e-004
2272	-6.4181e-004
2273	-5.4021e-004
2274	-4.359e-004
2275	-3.4063e-004
2276	-2.5017e-004
2277	-1.7106e-004
2278	-1.0341e-004
2279	-5.2233e-005
2280	-1.7635e-005
2281	1.0622e-006
2282	6.9341e-007
2283	-3.827e-006
2284	-3.4565e-005
2285	-5.3548e-005
2286	-9.0966e-005
2287	-2.0006e-004
2288	-3.6188e-004
2289	-5.0294e-004
2290	-6.3232e-004
2291	-7.3954e-004
2292	-8.1533e-004
2293	-7.6748e-004
2294	-5.2552e-004
2295	3.0331e-004
2296	3.1268e-003
2297	8.887e-003
2298	7.6422e-003
2299	-1.9653e-003
2300	-4.3285e-003
2301	-2.5318e-003
2302	-2.4185e-003
2303	-1.6983e-003
2304	-1.2896e-003
2305	-1.0634e-003
2306	-9.5072e-004
2307	-9.0121e-004
2308	-8.9027e-004
2309	-9.0509e-004
2310	-9.3913e-004
2311	-9.8965e-004
2312	-1.0528e-003
2313	-1.1358e-003
2314	-1.2159e-003
2315	-1.5512e-003
2316	-2.3753e-003
2317	-3.0539e-003
2318	-3.7203e-003
2319	-4.3504e-003
2320	-4.9295e-003
2321	-5.4449e-003
2322	-5.8859e-003
2323	-6.2435e-003
2324	-6.5094e-003
2325	-6.677e-003
2326	-6.7409e-003
2327	-6.698e-003
2328	-6.5475e-003
2329	-6.2925e-003
2330	-5.9417e-003
2331	-5.512e-003
2332	-5.0356e-003
2333	-4.5409e-003
2334	-4.1102e-003
2335	-1.3904e-003
2336	-1.336e-003
2337	-1.4107e-003
2338	-1.5185e-003
2339	-1.3561e-003
2340	-1.3229e-003
2341	-1.247e-003
2342	-1.141e-003
2343	-1.0143e-003
2344	-8.7351e-004
2345	-7.2346e-004
2346	-5.6944e-004
2347	-4.1894e-004
2348	-2.84e-004
2349	-1.8439e-004
2350	-1.5062e-004
2351	-2.2565e-004
2352	-4.4745e-004
2353	-9.3691e-004
2354	-1.0777e-003
2355	-1.2254e-003
2356	-1.3762e-003
2357	-1.5284e-003
2358	-1.6805e-003
2359	-1.8315e-003
2360	-1.9808e-003
2361	-2.1273e-003
2362	-2.2702e-003
2363	-2.4086e-003
2364	-2.5413e-003
2365	-2.6668e-003
2366	-2.7838e-003
2367	-2.8903e-003
2368	-2.9842e-003
2369	-3.0637e-003
2370	-3.1262e-003
2371	-3.1914e-003
2372	-3.2471e-003
2373	-3.2058e-003
2374	-3.1603e-003
2375	-3.0672e-003
2376	-2.9327e-003
2377	-2.747e-003
2378	-2.5063e-003
2379	-2.2092e-003
2380	-1.8629e-003
2381	-1.4904e-003
2382	-1.1383e-003
2383	-8.9665e-004
2384	-8.5504e-004
2385	-1.188e-003
2386	-9.5804e-004
2387	-4.3702e-004
2388	-5.0706e-004
2389	-4.3388e-004
2390	-3.3684e-004
2391	-2.8296e-004
2392	-2.3677e-004
2393	-2.0494e-004
2394	-1.6954e-004
2395	-1.4172e-004
2396	-1.2019e-004
2397	-9.6399e-005
2398	-7.5453e-005
2399	-5.2873e-005
2400	-2.9804e-005
2401	-2.7492e-003
2402	-2.9099e-003
2403	-3.1127e-003
2404	-3.2951e-003
2405	-3.4288e-003
2406	-3.4978e-003
2407	-3.5004e-003
2408	-3.4454e-003
2409	-3.3488e-003
2410	-3.2291e-003
2411	-3.104e-003
2412	-2.9877e-003
2413	-2.8899e-003
2414	-2.815e-003
2415	-2.7627e-003
2416	-2.7288e-003
2417	-2.7058e-003
2418	-2.6825e-003
2419	-2.6473e-003
2420	-2.5597e-003
2421	-2.5225e-003
2422	-2.4771e-003
2423	-2.4188e-003
2424	-2.3537e-003
2425	-2.2827e-003
2426	-2.2071e-003
2427	-2.1274e-003
2428	-2.0439e-003
2429	-1.9564e-003
2430	-1.8643e-003
2431	-1.7678e-003
2432	-1.6602e-003
2433	-1.5583e-003
2434	-1.4023e-003
2435	-1.2477e-003
2436	-1.1862e-003
2437	-1.0829e-003
2438	-9.3443e-004
2439	-8.0029e-004
2440	-6.7518e-004
2441	-5.6158e-004
2442	-4.5042e-004
2443	-3.459e-004
2444	-2.5075e-004
2445	-1.6692e-004
2446	-9.4839e-005
2447	-4.0525e-005
2448	-8.5459e-006
2449	-2.5827e-003
2450	-2.68e-003
2451	-2.821e-003
2452	-2.9365e-003
2453	-2.9995e-003
2454	-2.998e-003
2455	-2.9351e-003
2456	-2.8248e-003
2457	-2.6866e-003
2458	-2.5413e-003
2459	-2.4079e-003
2460	-2.3012e-003
2461	-2.2309e-003
2462	-2.202e-003
2463	-2.2155e-003
2464	-2.2695e-003
2465	-2.362e-003
2466	-2.4916e-003
2467	-2.6698e-003
2468	-2.9884e-003
2469	-3.0608e-003
2470	-3.1338e-003
2471	-3.2203e-003
2472	-3.3335e-003
2473	-3.4837e-003
2474	-3.6834e-003
2475	-3.9479e-003
2476	-4.2942e-003
2477	-4.7403e-003
2478	-5.2989e-003
2479	-5.962e-003
2480	-6.6393e-003
2481	-7.0295e-003
2482	-5.3229e-003
2483	-2.0066e-003
2484	9.3819e-005
2485	1.1233e-003
2486	1.511e-003
2487	1.0921e-003
2488	6.7022e-004
2489	3.4792e-004
2490	1.328e-004
2491	-3.4582e-008
2492	-1.0355e-004
2493	-1.5592e-004
2494	-1.8301e-004
2495	-1.7e-004
2496	-1.082e-004
